id,raw_text,title,url
r94,"1/4 libra de queso americano
6 huevos batidos
1 cucharadita de sal
1/8 cucharadita de pimienta
3 cucharadas de mantequilla
Parta el queso en pedazos pequeños. Rata los huevos lo suficíente para mezclar las claras y
las yemas. Añada el queso y la
sal a los huevos. Derrita la
mantequilla en la sartén y
vierta el huevo. Cueza a fuego
lento revolviedo de vez en cuando. Retire del fuego ruando el
huevo esté cocido. Sirva caliente.",revoltillo de queso,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-05-18/ed-1/seq-5/
r95,"1-2 taza de almendras
1 1-2 tazas de agua caliente
2 tazas de agua tibia
1-2 taza de azúcar
Ponga las almendras en el agua caliente 5 minutos para quitar- les la cáscara. Muela en un mortero o er una máquina de mo- ler usando la cuchilla más fina.
Añada el agua tibia y extraiga la leche. Endulce y sirva bien
fría con hiele picado. Adorne coja
hojas de yerbabuena o ruedas de
limón.",horchata de almendras,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-06-23/ed-1/seq-5/
r96,"6 Raciones
1 1/2 libras de riñones
1 cebolla picada
4 cucharadas de mantequilla o aceite
1/2 cucharada de sal
1/2 cucharadita de pimienta
2 cucharadas de harina de
trigo 1/2 taza de vino Jerez
Limpie los riñones. Parta en pedacitos. Dore la cebolla en la
mantequilla o el aceite y añada los riñones, la sal y la pimienta. Cueza a fuego lento por 20 minutos. Añada el vino. Sirva tan pronto estén.",riñones al jerez,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-08-06/ed-1/seq-5/
r97,"2 tazas de harina de trigo
1 1/2 cucharadita de sal
2 cucharadas de azúcar
4 cucharaditas de polvo de hor- near
4 cucharadas de mantequilla
2 huevos batidos 1/2 taza de leche evaporada
Cierna juntos la harina, la sal,
el azúcar y el polvo de hornear.
Incorpore la mantequilla a la harina cortándola con dos cuchillos. Mezcle la leche con el hue- vo batido y añada a la harina poco a poco, para formar una masa.
Extienda sobre la tabla con el
rodillo para darle 3/4 de pulgada
de espesor. Corte en forma de
triángulos, unte encima clara batida y espolvoree con azúcar.
Cueza en horno caliente (450’ F)
por 10 ó 15 minutos.",panecillos para chocolate,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-08-07/ed-1/seq-5/
r98,"3 libras de robalo
2 cucharadas de sal
ti cucharadita de pimienta
2 cucharadas de jugo de limón
1 taza de aceite de oliva
lti libras de cebollas rebanadas
3 dientes de ajo picados 1 lata de tomates al natural
1 taza de vino seco
Compre pescados como de ti
libra cada uno. Limpíelos y déje- los enteros. Adobe con la sal, la
pimienta y el jugo de limón. Eche
el aceite en una cazuela, y coloque los pescados. Ponga encima
las cebollas, los ajos y los toma- tes. Cueza a fuego lento por 20
minutos. Entonces añada el vino
y tape. Deje cocer como por me- dia hora hasta que el pescado es- té blando.",pescado a la cazuela,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-08-11/ed-1/seq-5/
r99,"2 tazas de arroz blanco cocido.
1/4 cucharadita de sal
1 huevo batido.
1/2 cucharadita de pimienta.
2 cucharadas de perejil picado.
3 cucharadas de leche.
1 taza de polvo de galletas o pan tostado.
Al arroz cocido añádale el huevo, la pimienta, sal, perejil, y leche. Forme las croquetas y espolvoréelas con el polvo de galletas.
Fríalas en manteca caliente y
abundante y escúrralas sobre papel absorbente. Puede usarse queso en lugar de perejil.",croquetas de arroz,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-08-17/ed-1/seq-5/
r100,"2 mazos de acelgas
2 tazas de agua
1 cucharada de sal 1/2 taza de aceite
1/4 taza de vinagre
1 cucharadita de sal
1/4 cucharadita de pimienta
Lave y hierva las acelgas ligeramente, no más de 5 minutos, pártalas en pedazos, mezcle el
aceite, el vinagre, la sal y pimienta y vierta sobre las acelgas. Adorne con ruedas de ce- bolla y tomate.",ensalada de acelgas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1954-10-29/ed-1/seq-5/
r101,"1 merluza
3 rodajas de limón
4 yemas de huevo
1/2 taza de agua fría
1 cucharadita de Maizena
8 cucharadas de mantequilla derretida
1 cucharada de jugo de limón
Sal y pimienta a gusto
Limpiar la merluza. Condimentarla con sal y pimienta. Cocer al
horno con las rodajas de limón en su interior y rociado con mantequilla. Una vez a punto, servir
con la siguiente salsa caliente y
con papas hervidas y rodajas de
limón.
SALSA:
Preparación: Batir las yemas con
el agua fría en lo que se habrá
disuelto la Maizena. Poner a baño
María continuando el batido hasta
que esté espumosa. Agregar entonces la mantequilla derretida,
continuar batiendo y añadir el jugo de limón, la sal y pimienta,
batir hasta que espese bien.",merluza con salsa holandesa,https://chroniclingamerica.loc.gov/lccn/sn82001257/1955-05-05/ed-1/seq-5/
r102,"3 claras
1/3 tara de arúcar en polvo 3 yemas
1/2 rucharadita de vainilla
1/3 tara de harina de trigo
1/8 rucharadita de sal
Bata las claras hasta que estén
duras pero húmedas. Añada el azú- car
poco a poco y continúe batiendo. Bata las yemas y agregue a la clara y el azúcar. Cierna la hari- na tres veces e incorpore a la pri- mera preparación. En un molde cubierto con papel sin engrasar vier- ta por cucharadas o use prensa
de repostero. El tamaño de las
plantillas debe ser de 1 pulgada de
ancho por 4 pulgadas de largo.
Espolvoréelas con azúcar en polvo
y ponga en un horno de calor mo- derado por 12 minutos. Sgquelas
del papel usando un cuchillo.",plantillas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1955-05-25/ed-1/seq-5/
r103,"plato típico
puertorriqueño
1-2 taza -de harina de trigo
1-4 taza de agua
1 taza de harina de arroz 4 huevos
1 taza de leche, o menos
2 cucharaditas de sal
4 cucharadas de mantequilla derretida
2 cucharaditas de polvo de hornear
1 taza de queso blanco rallado
2 cucharadas de queso parmesano
1 libra de manteca
Una el agua con la harina de
trigo, como con dos horas de anticipación. Añada los huevos enteros uno a uno, la harina de arroz,
la sal, la mantequilla, el queso y
los polvos de hornear. La leche se
le echa poco a poco y solamente
la que sea necesaria. Eche por cucharadas en manteca caliente y
abundante.",almojabanas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1955-07-06/ed-1/seq-5/
r104,"12 papas de regular tamaño
1-2 taza de aceite
S dientes de ajo cortados en rodajas finas
1 1-2 tazas de caldo
1 1-2 cucharaditas de sal
1 cucharada de perejil picado
Pele las papas y córtelas en rodajas de 1 cm. de espesor. Caliente el aceite en una sartén y
ponga las papas tapadas a fuego
muy suave, para que no alcancen a freir, durante 20 minutos. Eche
el ajo y después de 5 minutos
el caldo, la sal y 1-2 cucharadita
de perejil. Termine de cocer (de
15 a 20 minutos más) y si hay demasiado líquido déjeio destapado para que se consuma un po- co. Ponga en la fuente y espol- voree con el resto de perejil.
Tiempo: 50 minutos. Cantidad:
para 6 personas.",papas provenzal,https://chroniclingamerica.loc.gov/lccn/sn82001257/1955-09-24/ed-1/seq-5/
r105,"1 libra de espaguetti
2 litros de agua
2 cucharadas de sal , 2 tazas de salsa para espaguetti
2 tazas de queso palmesano
rallado.
Hierva los espaguettis en agua
con sal. Escúrralos. Agregue la
salsa caliente y mezcle. Espolvorée con el queso rallado.",espaguetti a la italiana,https://chroniclingamerica.loc.gov/lccn/sn82001257/1955-12-07/ed-1/seq-5/
r106,"1 libra de espagueti
1 libra de tocineta en lonjas
2 tazas de maíz en grano co- cido
4 cucharadas de mantequilla
1-4 cucharadita de pimienta'
1-4 1 libra de queso parmesano
rallado
Hierva los espaguetis y escúrralos. Engrase un molde y vierta <'n él la cuarta parte de los
espsiguetis. Añada la tercera parte d!e la tocineta, del maíz y del
quetio. Espolvoree con un poco
de pimienta y ponga parte de la
mantequilla. Repita esto mismo
hasta que haya usado todos los
ingredientes. Ponga al horno a fuego moderado, 350 grado F.
por 25 minutos.",espagueti con maiz y tocineta,https://chroniclingamerica.loc.gov/lccn/sn82001257/1958-03-02/ed-1/seq-5/
r107,"Se toman las sardinas, se limpian y se pintan de huevo. Se
toman grandes hojas de acelga
cocida y se pintan de huevo, extendiéndolas sobre la mesa. En una sartén con aceite se
fríen tomates bien picados; ya
fritos, se les añade una cantidad
regular de calabacín cortado a cuadritos, ajo y perejil cortado,
algo de vino tinto y algunas
aceiturnas picadas y dadas de
antemano algún hervor; se dejan reducir estos ingredientes,
sazonándolos de sal y pimienta
blanca en polvo. Se toman las
sardinas, se extienden en cada una se echa una cucharada de
esta combinación y se enrollan;
ya enrolladas las sardinas, se en- vuelve cada una en una hoja
de acelga y se pasan por harina
y huevo batido, friéndolas a bonito color. Al momento de servirlas se colocan en fuente con
servilleta y se guarnecen de rodajas de limón rizado y perejil.","COCINA DE ESPAÑOLA
PAQUETES DE SARDINAS A
LA MARIFLOR",https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-09-08/ed-1/seq-5/
r108,"1 libra de gandulea
6 tazas de agua
1 taza de sofrito
1 taza de arroz 1 libra de papas partidas
1 libra de calabaza partida
1 1-2 cucharadas de sal
Cueza los gandules a fuego
lento. Cuando estén blandos
añada el sofrito, el arroz, la ca- labaza y las papas, Sazone y deje hervir. Baje el fuego y cueza hasta que el arroz esté blando.
Retire del fuego y sirva caliente.",sopon de gandules,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-09-18/ed-1/seq-5/
r109,"6 tazas de caldo
1-2 libra de calabaza partida
en pedazos
2 cucharadas de harina
1 cucharada de mantequilla
Hierva la calabaza en-el caldo.
Cuele y maje la calabaza. Mezcle
la harina con un poco de caldo
frío, añada la mantequilla y
ponga al fuego moviendo cons- tantemente y añada el resto del
caldo. Sazone a gusto y sirva caliente.",pure de calabaza,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-09-19/ed-1/seq-5/
r110,1 cucharada de sal 14 cucharadita de pimentón 2 granos de pimienta 3 cucharadas de vinagre 6 cucharadas de aceite dé oliva 1 encurtido picado 1-2 pimiento picado 1 ramita de perejil picado Mezcle todos los ingredientes en el orden que están.,salsa vinagreta,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-09-21/ed-1/seq-5/
r111,"2 libras de tomates maduros
1 litro de agua
1 libra de azúcar
1 raja de canela
Eche los tomates en agua hirviendo por cinco minutos. Saque
de agua y escurra. Mida un litro
del agua, en que se hirvieron los
tomates. Añada el azúcar y la ca- nela y hierva por unos minutos.
Añada los tomates y cueza hasta
que el almíbar esté espeso. Retire del fuego.",dulce de tomate,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-09-22/ed-1/seq-5/
r112,"Bacalao a La Provenzal con parte de puré de patatas. Se mar- can en placas en forma de bollitos un poco ovalados, déjense,
enfirar por completo, luego se envuelven con pasta de freír ligera, friéndose de momento a bonito color dorado. Sírvanse en fuente con servilleta.",BUÑUELOS A LA BENEDICTINA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-09-23/ed-1/seq-5/
r113,"1 piña rallada (3 libras)
2 limones rebanados
3 naranjas rebanadas
Azúcar
Prepare los limones y las naranjas igual que para hacer mermelada corriente. Cubra con agua
y cueza a fuego lento hasta q>ae
ablanden; añada la piña rallada. Mida por tazas y por cada
taza de pulpa, agregue 3-4 taza
de azúcar. Cueza a fuego lento
hasta que la pulpa esté transparente y el amíbar espeso Vierta en frascos de crista!.",mermelada tropical,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-09-25/ed-1/seq-5/
r114,"6 tazas de caldo 1-2 plátano verde rallado Ralle el plátano por el lado fino del rallador y añádalo al caldo moviendo rápidamente. Cueza a fuego lento, cuele y sirva caliente.",sopa de platano,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-09-30/ed-1/seq-5/
r115,"2 tazas de habichuelas tiernas
hervidas
1 taza de maíz en grano
1 taza de zanahorias en ouadritos
2 tazas de salsa blanca
1 taza de repollo picado
1 taza de queso palmesano
Parta las habichuelas tiernas
en pedazos de una pulgada. Mezcle las hortalizas cocidas con la
salsa blanca y el repollo crudo.
Ponga la mitad en un molde
hondo engrasado, espolvoree con
queso palmesano y añada el resto de las hortalizas, y el queso.
Cueza en horno de calor moderado por 20 minutos, o hasta que
el queso se derrita.",hortalizas al plato,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-06/ed-1/seq-5/
r116,"2 libras de papas
1 cucharadita de sal
2 huevos batidos
4 cucharadas de harina
2 tazas de picadillo para relle- no
Hierva y maje las papas. Añádale la sal, los huevos y la harina. Diyida en dos porciones. Ponr
ga una parte en un molde engrasado de manera que cubra todo el molde. Eche el picadillo y
extiéndalo y cubra con el resto
de las papas. Cueza en horno moderado a 350 grados F. por 30 ó
40 minutos.",pastelon de papas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-07/ed-1/seq-5/
r117,"6 ruedas de colirubia
Sal al gusto
Jugo de limón
Pimienta al gusto'
Pan y queso rallado.
Huevo batido
Perejil picado
Aceite de Oliva
Adobe las ruedas de pescad»
con sal, jugo de limón y pimienta. Guárdelas en sitio fresco.
Envuelva en pan y queso ra- llado. Mezcle el huevo batido con
perejil picado y sal y reboce el
pescado. Envuelva de nuevo en
pan y queso rallado y fría en aceite caliente.",pescado a la milanese,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-10/ed-1/seq-5/
r118,"1 pollo de 4 libras
2 cucharadas de sal
1-2 cucharadita de pimienta
2 huevos batidos
1 taza de polvo de galleta
Parta el pollo en presas. Adóbelo con la sal y la pimienta.
Reboce el pollo y colóquelo en un molde engrasado. Cueza en horno de calor moderado (350
grados F) por 40 minutos. Untele mantequilla derretida dos ve- ces antes de sacarlo del horno.",pollo al horno,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-12/ed-1/seq-5/
r119,"3 conejos de 2 a 2 1-2 libras
2 naranjas agrias
3 ajos
1 cucharadita de pimienta
3 cucharadas de sal
Manteca para freír
Lave el conejo con jugo de
naranjas o de limón y parta en
presas. Machaque o muela el ajo
y mezcle con la sal y la pimienta. Adobe las presas, horas antes de cocerlas. Fría en manteca
caliente para dorarlas. Reduzca
el fuego, tape y cueza por 45 minutos.",conejo frito,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-13/ed-1/seq-5/
r120,"1 taza de mantequilla
2 tazas de azúcar
6 yemas batidas
5 cucharaditas de polvo de
hornear
3 tazas de harina de trigo
1-2 cucharadita de sal
3-4 taza de leche
1-4 taza de ron
6 claras batidas
Ablande la mantequilla y agregue el azúcar poco a poco. Bata
hasta que el azúcar esté bien
unido con la mantequilla. Agregue las yemas batidas y continúe batiendo. Cierna la harina
tres veces y añádala a la mantequilla alternando con la leche
y por último incorpore el ron.
Añada las claras al batido. Vierta en un molde engrasado y cueza
en un horno de calor moderado
por 40 minutos.",bizcocho con ron,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-17/ed-1/seq-5/
r121,"1 libra de bacalao
1 cebolla rebanada
Aceitunas a gusto
2 tomates rebanados
Aceite de oliva
Ponga el bacalao en agua por
algunas horas para quitarle un
poco la sal. Hieva, quite el pellejo y las espinas y corte en pedazos pequeños. Coloque el bacalao en una fuente y adorne
eon las ruedas de tomate, cebollas y las aceitunas. Vierta el
aceite. Sirva con viandas hervidas—plátano, batata, papas, etc.",serenata,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-18/ed-1/seq-5/
r122,"6 huevos
1 cucharadita de sal
1 taza de guisantes frescos
3 lonjas de jamón o salchichón
1 taza de salsa de tomate
Engrase moldccitos pequeños.
Eche un huevo en cada uno y
espolvoree con sal. Cubra con guisantes y salsa y ponga encima tiras de jamón o salchichón.
Ponga en horno de calor moderado por unos minutos, o en una sartén a fuego lento, con brasas
en In tapa.",HUEVOS A LA MALAGUEÑA,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-19/ed-1/seq-5/
r123,"1 taza de casabe molido 2 tazas de azúcar mascabado 1 taza de agua 1 pedazo de jengibre machacado 1-4 taza de casabe molido Mezcle, el casabe, el azúcar, el agua y el jengibre. Cueza a fuego lento hasta que la pasta se se- pare de los lados de la valija. Saque el jengibre y extienda la pasta en una tabla. Marque en cua- dros y espolvorée casabe molido por encima.",alfajor,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-24/ed-1/seq-5/
r124,"1-2 libra de pan de agua
1 taza de leche
1-2 taza de vino dulce
1-2 cucharadita de vino dulce
1-2 cucharadita de canela
2 huevos batidos
14 cucharadita de sal
2 tazas de azúcar
1 taza de agua
1 raja de canela
Corte el pan en rebanadas co- mo de 1-2 pulgada y quítele la
corteza. Moje el pan con la leche y el vino y espolvoree con la canela. Envuelva las rebanadas de pan en el huevo batido.
Fría y dore por ambos lados. Con
el azúcar, el agua y la canela,
prepare un almíbar y deje en- friar. Vierta el almíbar sobre las
torrejas.",torrejas gallegas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-26/ed-1/seq-5/
r125,"INGREDIENTE 18 langostinos cocinados
6 papas cocinadas con cáscara
1 taza de salsa de camarones 1 latica de petit-pois
Perejil, picadito
PREPARACION Se pelan
las papas y se cortan en rebanadas. Se colocan las rebanadas co- rrespondientes a cada papa en platos de ensalada, individuales.
Sobre las papas se colocan los
langostinos pelados y picados a
la mitad a lo largo se cubren
con la salsa de camarones mez- clada con los petit-pois bien
escurridos. Se salpica con perejil, picadito y se sirve frío.",langostinos con salsa de camarones,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-10-27/ed-1/seq-5/
r126,"1 lata de jamón “Spam”
1 cabeza de lechuga
6 aceitunas negras
6 aceitunas verdes
2 yemas
2 tazas de aceite
1 cucharadita de mostaza
1 cucharadita de sal al ras
1/4 cucharadita de pimienta
Jugo de limones pequeños
2 cucharadas de agua
Acomode en una fuente el contenido de una lata de jamón y
corte en tajadas finas.
MAYONESA: Bata las yemas
mientras se va agregando el aceite muy poquito a poco, hasta que
espese. Condimente con sal, pimienta, mostaza y limón, y por
último póngale el agua para hacerla más liviana. Sirva con el
jamón y coloque alrededor la lechuga cortada fina y las aceitunas negras y verdes. (Para 6 per-",jamon con mayonesa de limon,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-01/ed-1/seq-5/
r127,"1 1/2 libra de carne 4 cebollas 3/4 cucharaditas de sal
1 cucharadita de aceite
Se limpia bien la carne de to-
do pellejo, se parten trozos y se muele junto con la cebolla. Se
amasa bien, agregándole la sal
y se forman seis bistecs
dos y dándoles forma cuadrada.
Se pone la sartén al fuego y
cuando esté caliente se le unta con un papel un poco de aceite
y se van friendo los bistecs uno a uno 3 minutos de un lado y 3
minutos del otro. Se van colo,
cando en una fuente que se pone
arriba de la olla de la sopa para
que éstos no se enfríen. Si se
quiere se les agrega un poquito
de mantequilla a medida que se vayan sacando del sartén. Pue
den servirse fríos.",biftec molido,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-04/ed-1/seq-5/
r128,"3 huevos 1-2 litro de agua 1-1-2 de azúcar 2 cucharadas de brandy t En una cacerola se echa el agua y el azúcar, se monta al fuego y se deja hacer un almí bar gruesa. Los huevos, se baten primero las claras a punto de suspiro y se le agregan las yemas batiéndose bien. Se baja del fuego la cacerola y se le echa el batido de huevos sin revolverlos. Se monta al fuego y se deja un minuto. Con un tenedor se levanta de un lado el batido y se ve si tiene consistencia para darle la vuelta a esta especie de tortilla que está encima del almíbar. Al darle la vuelta se deja apenas 2 minutos. Se baja del fuego y se le agrega el brandy y con el tenedor se rompe un poco el batido del huevo mezclándolo con el almíbar. Mucho cuidado de no dejarlo pasar de tiempo, pues si se coci> na mucho el huevo, éste postre queda duro y feo. Se sirve frío.",dulce de huevos,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-09/ed-1/seq-5/
r129,"1-2 libra de chocolate rallado 8 tazas de leche caliente 1 lata de leche evaporada de 1/4 onzas 2 yemas'batidas 4 cucharadas de mantequilla Mezcle el chocolate y la leche, hierva por unos minutos. Agregue la leche evaporada y con- tinúe cociendo en baño de María. Minutos antes de hervir, añada las yemas y la mantequilla. Bata con un batidor por dos minutos.",chocolate de bodas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-14/ed-1/seq-5/
r130,"Sofrito
5 butifarras partidas
1 1/2 libras de arroz 1 cucharadita de sal
2 ajíes dulces molidos
1 hoja de cilantro molido
3 cucharadas de manteca con achote
3 tazas de agua
Añada las butifarras, el arroz y la manteca al sofrito y cueza por dos minutos. Agregue el_
agua y sazone a gusto. Cueza hasta que el arroz esté un poco seco, baje el fuego, revuelva 2 ó tres veces y conserve tapado hasta el
momento de servirlo.",arroz con butifarras,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-17/ed-1/seq-5/
r131,"1 pavo de 8 a 10 libras
1-2 libra de jamón hervido 8 huevos 1-2 cucharada de pimienta
2 cucharaditas de sal
1 cucharadita de núes mosca- cada
1 lata de trufas
1 lata de setas
4 huevos batidos
1-2 cucharadita de sal
Polvo de galleta
Caldo
Limpie el pavo y separe la car- ne del hueso; quite el pellejo.
Muela la carne del pavo y el
jamón con la cuchilla más fina.
Adobe la carne y añada los hue- vos enteros uno a uno y bata para que se mezcle bien. Corte las
trufas y setas en rebanadas y
revuelva todo para que las trufas y las setas queden bien distribuidas. Haga un rollo en forma
de salchichón no muy grueso.
Reboce, envuelva los rollos en
una servilleta y amarre los ex- tremos. Hierva en caldo por
una hora. Ponga en la nevera y
sirva frío.",embutido de pavo,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-24/ed-1/seq-5/
r132,"1-2 libra de azúcar
1-2 libra de harina de trigo
2 cucharadas de brandy
1-4 libra de manteca
1-8 cucharadita de sal
Mezcle y cierna juntos el azúcar, la harina y la sal. Agregue
la harina a la manteca, cortando la manteca con dos cuchillos
o amasando con los dedos. Cuando esté bien unido añada el brandy. Forme bolitas y coloque en
un molde; aplaste para darle una forma redonda. Cueza en horno
caliente (400 F). por 10 minutos.",mantecados con brandy,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-27/ed-1/seq-5/
r133,"2 tasas de calabaza majada
1-2 taza de harina de trigo
1 cucharadita de sal
1-4 cucharadita de clavos de
especie
1-2 cucharadita de canela
Manteca
Una todos los ingredientes en el orden en que aparecen. Friólos por cucharadas en manteca
caliente. Escurra en papel absorbente y sirva caliente.",frituras de calabaza,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-28/ed-1/seq-5/
r134,"2 tazas de pollo cocido picado
1-2 taza de mayonesa
1-2 cucharadita de pimienta
1 cucharada de cebolla rallada
Sal a gusto
Mezcle todos los ingredientes y
sazone a gusto.",emparedados de pollo,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-11-30/ed-1/seq-5/
r135,"1 taza de casabe molido
2 tazas de azúcar mascabado
1 taza de agua
1 pedazo de jengibre machacado
1-4 taza de casabe molido
Mezcle el casabe, el azúcar, el
agua y el jengibre. Cueza a fuego lento hasta que la pasta se separe de los lados de la vasija.
Saque el jengibre y extienda la
pasta en una tabla. Marque en
cuadros y espolvorée casabe mo- lido por encima.",alfajor,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-12-01/ed-1/seq-5/
r136,"1 pollo de 3 libras
1 libra de cebollas
1 taza de aceite
Sal
Adobe el pollo con sal y parta
las cebollas en rebanadas. Eche
el aceite en el caldero y sobre
el aceite coloque la cebolla y el
pollo. Tape y cueza a fuego lento por una hora. Revuelva dos
veces.",pollo encebollado,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-12-02/ed-1/seq-5/
r137,"1 libra de batata hervida y ma- jada
1 libra de azúcar
Canela en polvo.
Clavos de especie
Mezcle la batata con el azúcar y cueza a fuego lento, hasta
que la pasta se despegue de los
lados de la vasija. Enfrie y forme en bolitas. Envuelva en cane- la en polvo y ponga un clavo de
especie para imitar el tallo.",nisperos de batata,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-12-07/ed-1/seq-5/
r138,"1 taza de agua
2 tazas de azúcar
3 tazas de jugo de uvas 3/4 taza de jugo de limón
3 tazas de jugo de naranjas
Mezcle el agua con el azúcar
y caliente hasta que el azúcar se
disuelva. Enfríe y añádale los
jugos antes de servirlo.",ponche de jugo de uvas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-12-09/ed-1/seq-5/
r139,"6 claras- batidas
6 yemas batidas
1 taza de azúcar
Ralladura de limón
1 taza de harina
1' pizca de sal
Bata las claras, añádale las ye- mas y continúe batiendo. Agregue la ralladura de limón y él
azúcar poco a poco. Incorpore
la harina y bata hasta que esté
suave. Vierta en seguida en un molde de tubo y cueza en un horno de'calor moderado durante
40 minutos o hasta que e lbizcocho se separe del molde.",bizcocho esponjoso,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-12-11/ed-1/seq-5/
r140,"1 onza de jengibre machado
1/4 onza de cáscara de canela
5 tazas de agua
1 1/2 tazas de melao
Hierva el jengibre y la canela con el agua y deje enfriar. Endulce con el melao y sirva bien
frío.",agua loja,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-12-18/ed-1/seq-5/
r141,"2 tazas de dulce de coco
2 cucharadas de mantequilla
derreterida
2 huevos batidos
2 Onzas de almendras peladas
Añada la mantequilla y oís hue- vos al dulce de coco. Vierta en
un molde llano engrasado. Adorne con las almendras. Hornée a
fuego moderado por 20 minutos.",cocada,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-12-19/ed-1/seq-5/
r142,"1/2 taza de mantequilla
1 taza de azúcar
2 huevos
1 lata de melocotones
(grande)
1/2 cucharadita esencia de almendras
2 docenas de plantillas
Mezcle la mantequilla con el
azúcar, batiéndolo bien. Agregue
a esto dos yemas, mientras sigue
batiendo. Coloque los melocotones ya partidos en pedazos hasta hacer una taza y añádalos a la mezcla anterior, conjuntamente con la esencia de almendras.
Bata aparte las dos claras a punto de nieve y únalo todo muy
suavemente. Cubra un molde con las plantillas, poniendo éstas en
el fondo y vierta la crema ya
preparada. Cúbralo entonces con el resto de las plantillas y póngalo en la refrigeradora. Una
vez bien helado adórnelo con el
resto de los melocotones que le
hayan quedado.",bizcocho helado de melocoton,https://chroniclingamerica.loc.gov/lccn/sn82001257/1956-12-29/ed-1/seq-5/
r143,"1 libra de mantequilla
1 libra de azúcar
10 yemas batidas
1 libra de harina de trigo
1/2 cucharadita de nuez moscada
10 claras batidas
2 cucharadas de brandy
Ablande la mantequilla y añada el azúcar poco a poco. Continúe batiendo como por media
hora hasta que esté suave como
crema. Agregue las yemas y continúe batiendo. Cierna la harina
tres veces y añada la mantequilla, luego el brandy. Incorpore
las claras batidas revolviendo,
para que quede bien mezclado.
Cueza en un horno de calor moderado (350?F) durante una hora.",ponque,https://chroniclingamerica.loc.gov/lccn/sn82001257/1957-01-06/ed-1/seq-5/
r144,"1 libra de habichuelas blancas
1-2 taza de aceite
2 cebollas en rebanadas
3 dientes de ajo
1-4 taza de vinagre
8 granos de pimienta
1 hoja de laurel
1 cucharada de sal
Ablande las habichelas y escúrralas bien. Caliente el aceite y
sofría la cebolla y los ajos sin
dejarlos dorar. Añada el vinagre
y los demás ingredientes. Vierta
esta salsa sobre las habichuelas
y revuélvalas bien.",habichuela escabechadas,https://chroniclingamerica.loc.gov/lccn/sn82001257/1957-01-08/ed-1/seq-5/
r145,1 libra de batata hervida 3 cucharadas de mantequilla derretida 1/2 taza de azúcar mascabado 1 cuacharada de ralladura de limón 1/2 taza de jugo de naranja 1/4 cucharadita de sal A la batata majada agregue los demás ingredientes y mezcle bien. Vierta en un molde engrasado y cueza en horno de calor moderado por 30 minutos.,"BUDIN DE BATATA Y
NARANJA",https://chroniclingamerica.loc.gov/lccn/sn82001257/1957-01-09/ed-1/seq-5/
